,link,category,name,is_save
4815,https://vkusvill.ru/goods/shampun-dlya-volos-petrova-naturals-intensivnoe-uvlazhnenie-s-aloe-vera-400-ml-86541.html,Супермаркет,шампунь для волос petrova naturals интенсивное увлажнение с алоэ вера,1
4816,https://vkusvill.ru/goods/shampun-dlya-volos-tresemme-repair-protect-vosstanavlivayushchiy-400-ml-72715.html,Супермаркет,шампунь для волос tresemme repair  protect восстанавливающий,1
4817,https://vkusvill.ru/goods/shampun-dlya-volos-chistaya-liniya-vsekh-tipov-ukreplyayushchiy-krapiva-400-ml-43680.html,Супермаркет,шампунь для волос чистая линия всех типов укрепляющий крапива,1
4818,https://vkusvill.ru/goods/shampun-dlya-volos-detskiy-wonder-lab-yagodnaya-vecherinka-540-ml-94732.html,Супермаркет,шампунь для волос детский wonder lab ягодная вечеринка,1
4819,https://vkusvill.ru/goods/shampun-dlya-zhirnykh-volos-shamtu-ochishchenie-i-svezhest-s-ekstraktami-trav-500-ml-100338.html,Супермаркет,шампунь для жирных волос shamtu очищение и свежесть с экстрактами трав,1
4820,https://vkusvill.ru/goods/shampun-dlya-neposlushnykh-tusklykh-volos-gliss-kur-gladkost-i-blesk-400-ml-49670.html,Супермаркет,шампунь для непослушных тусклых волос глисс кур гладкость и блеск,1
4821,https://vkusvill.ru/goods/shampun-dlya-normalnykh-volos-muzhskoy-syess-ukreplenie-volos-450-ml-49667.html,Супермаркет,шампунь для нормальных волос мужской сьёсс укрепление волос,1
4822,https://vkusvill.ru/goods/shampun-dlya-sobak-i-koshek-eko-wonder-lab-480-ml-56871.html,Супермаркет,шампунь для собак и кошек эко wonder lab,1
4823,https://vkusvill.ru/goods/shampun-i-balzam-dlya-volos-i-kozhi-detey-shauma-kids-s-ekstraktom-malinki-i-pantenolom-350-ml-100343.html,Супермаркет,шампунь и бальзам для волос и кожи детей шаума kids с экстрактом малинки и пантенолом,1
4824,https://vkusvill.ru/goods/shampun-i-balzam-opolaskivatel-clear-men-2v1-aktivsport-400-ml-92378.html,Супермаркет,шампунь и бальзам-ополаскиватель clear men 2в1 активспорт,1
4825,https://vkusvill.ru/goods/shampun-i-gel-dlya-kupaniya-detskiy-bimunica-dlya-vsey-semi-0-500-ml-50792.html,Супермаркет,шампунь и гель для купания детский bimunica для всей семьи 0,1
4826,https://vkusvill.ru/goods/shampun-sukhoy-la-grase-fresh-look-200-ml-95469.html,Супермаркет,шампунь сухой la grase fresh look,1
4827,https://vkusvill.ru/goods/shampun-sukhoy-dav-svezhest-i-obem-tsvetochnyy-aromat-bez-parabenov-250-ml-77070.html,Супермаркет,шампунь сухой дав свежесть и объем цветочный аромат без парабенов,1
4828,https://vkusvill.ru/goods/shampun-sukhoy-dlya-volos-nivea-s-effektom-obema-protiv-zhirnogo-bleska-200-ml-71082.html,Супермаркет,шампунь сухой для волос nivea с эффектом объема против жирного блеска,1
4829,https://vkusvill.ru/goods/shampun-konditsioner-dlya-volos-dlya-devochek-bimunica-angel-cotton-3-250-ml-82178.html,Супермаркет,шампунь-кондиционер для волос для девочек bimunica angel cotton 3,1
4830,https://vkusvill.ru/goods/shariki-kukuruznye-syrball-so-vkusom-syra-140-g-89743.html,Супермаркет,шарики кукурузные сырball со вкусом сыра,1
4831,https://vkusvill.ru/goods/shvabra-york-pepita-s-ploskim-mopom-43475.html,Супермаркет,швабра york pepita с плоским мопом,1
4832,https://vkusvill.ru/goods/sheyka-syrokopchenaya-miratorg-koppa-narezka-100-g-105705.html,Супермаркет,шейка сырокопченая мираторг коппа нарезка,1
4833,https://vkusvill.ru/goods/shimmer-dlya-tela-sokolov-iskryashchiysya-130-ml-96516.html,Супермаркет,шиммер для тела sokolov искрящийся,1
4834,https://vkusvill.ru/goods/shokolad-babaevskiy-vdokhnovenie-klassicheskiy-100-g-48612.html,Супермаркет,шоколад бабаевский вдохновение классический,1
4835,https://vkusvill.ru/goods/shokolad-krasnyy-oktyabr-slava-temnyy-poristyy-75-g-92780.html,Супермаркет,шоколад красный октябрь слава темный пористый,1
4836,https://vkusvill.ru/goods/shokolad-belyy-vozdushnyy-poristyy-80-g-100436.html,Супермаркет,шоколад белый воздушный пористый,1
4837,https://vkusvill.ru/goods/shokolad-gorkiy-lindt-excellence-85-kakao-100-g-85582.html,Супермаркет,шоколад горький lindt excellence какао,1
4838,https://vkusvill.ru/goods/shokolad-molochnyy-alpen-gold-oreo-s-nachinkoy-so-vkusom-vanili-i-kusochkami-pechenya-85-g-100440.html,Супермаркет,шоколад молочный alpen gold орео с начинкой со вкусом ванили и кусочками печенья,1
4839,https://vkusvill.ru/goods/shokolad-molochnyy-crea-finissimo-al-latte-100-g-102444.html,Супермаркет,шоколад молочный crea finissimo al latte,1
4840,https://vkusvill.ru/goods/shokolad-molochnyy-kinder-maxi-s-molochnoy-nachinkoy-84-g-100700.html,Супермаркет,шоколад молочный kinder maxi с молочной начинкой,1
4841,https://vkusvill.ru/goods/shokolad-molochnyy-kinder-country-s-molochno-zlakovoy-nachinkoy-23-5-g-97457.html,Супермаркет,шоколад молочный kinder country с молочно-злаковой начинкой,1
4842,https://vkusvill.ru/goods/shokolad-molochnyy-red-delight-karamelizovannyy-70-g-104919.html,Супермаркет,шоколад молочный red delight карамелизованный,1
4843,https://vkusvill.ru/goods/shokolad-molochnyy-schogetten-alpine-milk-chokolate-with-hazelnuts-s-obzharennym-fundukom-100-g-50518.html,Супермаркет,шоколад молочный schogetten alpine milk chokolate with hazelnuts с обжаренным фундуком,1
4844,https://vkusvill.ru/goods/shokolad-molochnyy-schogetten-trilogia-belyy-shokolad-s-dzhanduey-grilyazhem-i-fundukom-100-g-50519.html,Супермаркет,шоколад молочный schogetten trilogia белый шоколад с джандуей грильяжем и фундуком,1
4845,https://vkusvill.ru/goods/shokolad-molochnyy-snaq-fabriq-so-slivochnoy-nachinkoy-34-g-75827.html,Супермаркет,шоколад молочный snaq fabriq со сливочной начинкой,1
4846,https://vkusvill.ru/goods/shokolad-molochnyy-toblerone-shveytsarskiy-s-medovo-mindalnoy-nugoy-100-g-35257.html,Супермаркет,шоколад молочный toblerone швейцарский с медово-миндальной нугой,1
4847,https://vkusvill.ru/goods/shokolad-molochnyy-pobeda-vkusa-charzhed-slim-end-fit-bez-sakhara-100-g-46337.html,Супермаркет,шоколад молочный победа вкуса чаржед слим энд фит без сахара,1
4848,https://vkusvill.ru/goods/shokolad-molochnyy-rossiya-shchedraya-dusha-gold-selection-s-fundukom-85-g-96301.html,Супермаркет,шоколад молочный россия-щедрая душа gold selection с фундуком,1
4849,https://vkusvill.ru/goods/shokolad-molochnyy-rossiya-shchedraya-dusha-solenaya-karamel-funduk-i-nuga-200-g-96302.html,Супермаркет,шоколад молочный россия-щедрая душа соленая карамель фундук и нуга,1
4850,https://vkusvill.ru/goods/shokolad-molochnyy-i-belyy-rossiya-shchedraya-dusha-shokoladnye-puzyrki-poristyy-75-g-96306.html,Супермаркет,шоколад молочный и белый россия-щедрая душа шоколадные пузырьки пористый,1
4851,https://vkusvill.ru/goods/shokolad-proteinovyy-chikalab-chika-sport-molochnyy-100-g-44271.html,Супермаркет,шоколад протеиновый chikalab chika sport молочный,1
4852,https://vkusvill.ru/goods/shokolad-temnyy-babaevskiy-s-shokoladnoy-nachinkoy-50-g-72961.html,Супермаркет,шоколад темный бабаевский с шоколадной начинкой,1
4853,https://vkusvill.ru/goods/shokoladnoe-yaytso-kinder-syurpriz-s-molochnym-vnutrennim-sloem-i-igrushkoy-vnutri-20-g-80817.html,Супермаркет,шоколадное яйцо kinder сюрприз с молочным внутренним слоем и игрушкой внутри,1
4854,https://vkusvill.ru/goods/shokoladnye-batonchiki-milky-way-minis-sufle-pokrytoe-molochnym-shokoladom-176-g-51338.html,Супермаркет,шоколадные батончики milky way minis суфле покрытое молочным шоколадом,1
4855,https://vkusvill.ru/goods/shokoladnye-batonchiki-snickers-minis-s-zharenym-arakhisom-karamelyu-i-nugoy-180-g-51336.html,Супермаркет,шоколадные батончики snickers minis с жареным арахисом карамелью и нугой,1
4856,https://vkusvill.ru/goods/shokoladnye-batonchiki-twix-minis-pesochnye-s-karamelyu-pokrytye-molochnym-shokoladom-184-g-51335.html,Супермаркет,шоколадные батончики twix minis песочные с карамелью покрытые молочным шоколадом,1
4857,https://vkusvill.ru/goods/shokoladnyy-batonchik-bounty-6kh27-5g-63606.html,Супермаркет,шоколадный батончик bounty 6х,1
4858,https://vkusvill.ru/goods/shokoladnyy-batonchik-goodmix-original-molochnyy-shokolad-s-khrustyashchey-vafley-40-g-97300.html,Супермаркет,шоколадный батончик goodmix original молочный шоколад с хрустящей вафлей,1
4859,https://vkusvill.ru/goods/shokoladnyy-batonchik-kitkat-s-khrustyashchey-vafley-41-5-g-76908.html,Супермаркет,шоколадный батончик kitkat с хрустящей вафлей,1
4860,https://vkusvill.ru/goods/shokoladnyy-batonchik-mars-max-81-g-72190.html,Супермаркет,шоколадный батончик mars max,1
4861,https://vkusvill.ru/goods/shokoladnyy-batonchik-nattys-go-peanut-s-arakhisovoy-pastoy-pokrytyy-molochnym-shokoladom-45-g-67855.html,Супермаркет,шоколадный батончик nattysgo peanut с арахисовой пастой покрытый молочным шоколадом,1
4862,https://vkusvill.ru/goods/shokoladnyy-batonchik-nuts-duo-s-fundukom-66-g-96342.html,Супермаркет,шоколадный батончик nuts duo с фундуком,1
4863,https://vkusvill.ru/goods/shokoladnyy-batonchik-snickers-4kh40g-63610.html,Супермаркет,шоколадный батончик snickers 4х,1
4864,https://vkusvill.ru/goods/shokoladnyy-batonchik-twix-3kh55g-63597.html,Супермаркет,шоколадный батончик twix 3х,1
4865,https://vkusvill.ru/goods/shpikachki-klinskiy-cheshskie-450-g-63304.html,Супермаркет,шпикачки клинский чешские,1
4866,https://vkusvill.ru/goods/shpinat-miratorg-izmelchennyy-zamorozhennyy-400-g-79791.html,Супермаркет,шпинат мираторг измельченный замороженный,1
4867,https://vkusvill.ru/goods/shchetka-dlya-pola-york-bakteriya-stop-s-rezinovoy-shchetinoy-i-teleskopicheskoy-rukoyatkoy-140-sm-92088.html,Супермаркет,щетка для пола york бактерия стоп с резиновой щетиной и телескопической рукояткой,1
4868,https://vkusvill.ru/goods/shchetka-dlya-posudy-green-republic-26-sm-platan-100065.html,Супермаркет,щетка для посуды green republic платан,1
4869,https://vkusvill.ru/goods/ekogel-dlya-kupaniya-malyshey-wonder-lab-540-ml-94836.html,Супермаркет,экогель для купания малышей wonder lab,1
4870,https://vkusvill.ru/goods/ekopenka-dlya-mytya-lap-wonder-lab-450-ml-106952.html,Супермаркет,экопенка для мытья лап wonder lab,1
4871,https://vkusvill.ru/goods/ekosredstvo-dlya-chistki-obuvi-i-krossovok-wonder-lab-550-ml-94734.html,Супермаркет,экосредство для чистки обуви и кроссовок wonder lab,1
4872,https://vkusvill.ru/goods/yaytso-kurinoe-varaksino-s1-derevenskoe-30-sht-92801.html,Супермаркет,яйцо куриное вараксино серевенское,1
4873,https://vkusvill.ru/goods/yaytso-kurinoe-so-volzhanin-20-sht-47482.html,Супермаркет,яйцо куриное со волжанин,1
4874,https://vkusvill.ru/goods/yaytso-kurinoe-selo-zelenoe-s0-derevenskoe-stolovoe-15-sht-102655.html,Супермаркет,яйцо куриное село зеленое серевенское столовое,1
4875,https://vkusvill.ru/goods/kebabchichi-miratorg-iz-govyadiny-i-yagnyatiny-okhlazhdennye-300-g-103781.html,Супермаркет,кебабчичи мираторг из говядины и ягнятины охлажденные,1
4876,https://vkusvill.ru/goods/khleb-karavay-darnitskiy-360-g-104482.html,Супермаркет,хлеб каравай дарницкий,1
4877,https://vkusvill.ru/goods/khleb-karavay-stolovyy-rzhano-pshenichnyy-narezka-375-g-104478.html,Супермаркет,хлеб каравай столовый ржано-пшеничный нарезка,1
4878,https://vkusvill.ru/goods/organix-sukhoy-korm-dlya-shchenkov-s-yagnenkom-2-5-kg-319497.html,Супермаркет,organix сухой корм для щенков с ягненком,1
4879,https://vkusvill.ru/goods/cakharno-solyanoy-skrab-zhele-dlya-tela-lavandovyy-smorodina-100-ml-99660.html,Супермаркет,cахарно-соляной скраб-желе для тела лавандовый smorodina,1
4880,https://vkusvill.ru/goods/florida-gastrointestinal-sukhoy-korm-dlya-koshek-dlya-podderzhaniya-zdorovya-pishchevaritelnoy-siste-319416.html,Супермаркет,florida gastrointestinal сухой корм для кошек для поддержания здоровья пищеварительной системы р,1
4881,https://vkusvill.ru/goods/florida-pauchi-dlya-kotyat-kusochki-s-kuritsey-v-souse-85g-333205.html,Супермаркет,florida паучи для котят кусочки с курицей в соусе,1
4882,https://vkusvill.ru/goods/florida-sukhoy-korm-dlya-sterilizovannykh-koshek-s-yagnenkom-i-grushey-sterilised-34-lamb-4-kg-319412.html,Супермаркет,florida сухой корм для стерилизованных кошек с ягненком и грушей sterilised 34 lamb,1
4883,https://vkusvill.ru/goods/go-kitchen-bezzernovoy-dlya-kotyat-i-koshek-s-lososem-i-morskoy-ryboy-3-63-kg-319442.html,Супермаркет,gokitchen беззерновой для котят и кошек с лососем и морской рыбой,1
4884,https://vkusvill.ru/goods/go-kitchen-dlya-shchenkov-i-sobak-so-svezhey-utkoy-i-ovoshchami-1-59-kg-319454.html,Супермаркет,gokitchen для щенков и собак со свежей уткой и овощами,1
4885,https://vkusvill.ru/goods/organix-sukhoy-korm-bezzernovoy-dlya-sobak-s-utkoy-indeykoy-i-kuritsey-2-5-kg-319502.html,Супермаркет,organix сухой корм беззерновой для собак с уткой индейкой и курицей,1
4886,https://vkusvill.ru/goods/organix-sukhoy-korm-dlya-vzroslykh-sobak-s-indeykoy-fruktami-i-ovoshchami-dlya-chuvstvitelnogo-pishch-319468.html,Супермаркет,organix сухой корм для взрослых собак с индейкой фруктами и овощами для чувствительного пищеварения sensitive digestion turkey,1
4887,https://vkusvill.ru/goods/organix-sukhoy-korm-dlya-vzroslykh-sobak-s-forelyu-i-lososem-2-5-kg-319532.html,Супермаркет,organix сухой корм для взрослых собак с форелью и лососем,1
4888,https://vkusvill.ru/goods/royal-canin-vet-pauchi-dlya-vzroslykh-koshek-pri-pishchevoy-allergii-sensitivity-control-chicken-wit-333166.html,Супермаркет,royal canin вет паучи для взрослых кошек при пищевой аллергии sensitivity control chicken with rice,1
4889,https://vkusvill.ru/goods/royal-canin-korm-sukhoy-dlya-vzroslykh-koshek-dlya-podderzhaniya-zdorovya-mochevydelitelnoy-sistemy--333172.html,Супермаркет,royal canin корм сухой для взрослых кошек для поддержания здоровья мочевыделительной системы urinary care,1
4890,https://vkusvill.ru/goods/royal-canin-pauchi-dlya-vzroslykh-koshek-kusochki-v-zhele-instinctive-333175.html,Супермаркет,royal canin паучи для взрослых кошек кусочки в желе instinctive,1
4891,https://vkusvill.ru/goods/royal-canin-korm-sukhoy-sbalansirovannyy-dlya-vzroslykh-koshek-s-chuvstvitelnoy-pishchevaritelnoy-si-333164.html,Супермаркет,royal canin корм сухой сбалансированный для взрослых кошек с чувствительной пищеварительной системой sensible 33,1
4892,https://vkusvill.ru/goods/royal-canin-korm-sukhoy-sbalansirovannyy-dlya-vzroslykh-koshek-zhivushchikh-v-pomeshchenii-indoor-27-333187.html,Супермаркет,royal canin корм сухой сбалансированный для взрослых кошек живущих в помещении indoor 27,1
4893,https://vkusvill.ru/goods/royal-canin-pauchi-dlya-vzroslykh-britanskikh-korotkosherstnykh-koshek-kusochki-v-souse-british-shor-333188.html,Супермаркет,royal canin паучи для взрослых британских короткошерстных кошек кусочки в соусе british shorthair adult,1
4894,https://vkusvill.ru/goods/royal-canin-pauchi-dlya-vzroslykh-koshek-porody-meyn-kun-kusochki-v-souse-maine-coon-adult-333181.html,Супермаркет,royal canin паучи для взрослых кошек породы мэйн кун кусочки в соусе maine coon adult,1
4895,https://vkusvill.ru/goods/royal-canin-pauchi-dlya-vzroslykh-koshek-s-chuvstvitelnym-pishchevareniem-tonkie-lomtiki-v-souse-dig-333189.html,Супермаркет,royal canin паучи для взрослых кошек с чувствительным пищеварением тонкие ломтики в соусе digestive care,1
4896,https://vkusvill.ru/goods/royal-canin-pauchi-dlya-kotyat-v-period-vtoroy-fazy-rosta-v-vozraste-do-12-mesyatsev-kusochki-v-zhel-333163.html,Супермаркет,royal canin паучи для котят в период второй фазы роста в возрасте до 12 месяцев кусочки в желе kitten jelly,1
4897,https://vkusvill.ru/goods/savita-konservy-dlya-koshek-i-kotyat-tsyplyenok-s-tuntsom-100-g-332684.html,Супермаркет,savita консервы для кошек и котят цыплёнок с тунцом,1
4898,https://vkusvill.ru/goods/assorti-marinovannoe-tomaty-i-ogurtsy-37160.html,Особое питание,ассорти маринованное томаты и огурцы,1
4899,https://vkusvill.ru/goods/assorti-ovoshchnoe-traditsionnoe-101654.html,Особое питание,ассорти овощное традиционное,1
4900,https://vkusvill.ru/goods/assorti-solenoe-600-g-24170.html,Особое питание,ассорти соленое,1
4901,https://vkusvill.ru/goods/baklazhany-s-chernoslivom-82902.html,Особое питание,баклажаны с черносливом,1
4902,https://vkusvill.ru/goods/brusketta-iz-vyalenykh-tomatov-s-keshyu-38367.html,Особое питание,брускетта из вяленых томатов с кешью,1
4903,https://vkusvill.ru/goods/brusketta-iz-olivok-94351.html,Особое питание,брускетта из оливок,1
4904,https://vkusvill.ru/goods/vinogradnyy-pekmez-sirop-95142.html,Особое питание,виноградный пекмез сироп,1
4905,https://vkusvill.ru/goods/goroshek-molodoy-konservirovannyy-bez-dob-sakhara-55217.html,Особое питание,горошек молодой консервированный без доб сахара,1
4906,https://vkusvill.ru/goods/zakuska-imam-bayaldy-iz-baklazhanov-23039.html,Особое питание,закуска имам баялды из баклажанов,1
4907,https://vkusvill.ru/goods/zakuska-makedonskaya-83631.html,Особое питание,закуска македонская,1
4908,https://vkusvill.ru/goods/zakuska-iz-kabachkov-s-ovoshchami-bez-dob-sakhara-99076.html,Особое питание,закуска из кабачков с овощами без добсахара,1
4909,https://vkusvill.ru/goods/zakuska-iz-pertsa-gril-100881.html,Особое питание,закуска из перца гриль,1
4910,https://vkusvill.ru/goods/zakuska-fava-klassicheskaya-29009.html,Особое питание,закуска фава классическая,1
4911,https://vkusvill.ru/goods/kimchi-iz-svezhey-belokochannoy-kapusty-96672.html,Особое питание,кимчи из свежей белокочанной капусты,1
4912,https://vkusvill.ru/goods/krupa-kukuruznaya-500-g-29377.html,Особое питание,крупа кукурузная,1
4913,https://vkusvill.ru/goods/lecho-po-domashnemu-73699.html,Особое питание,лечо по-домашнему,1
4914,https://vkusvill.ru/goods/lobio-s-gretskim-orekhom-270-g-84381.html,Особое питание,лобио с грецким орехом,1
4915,https://vkusvill.ru/goods/makarony-vermishel-782.html,Вегетарианское и постное,макароны вермишель,1
4916,https://vkusvill.ru/goods/muka-kokosovaya-300-g-92629.html,Особое питание,мука кокосовая,1
4917,https://vkusvill.ru/goods/myusli-zapechennye-orekhovyy-miks-proteinovye-bez-glyutena-86673.html,Особое питание,мюсли запеченные ореховый микс протеиновые без глютена,1
4918,https://vkusvill.ru/goods/nut-naturalnyy-konservirovannyy-375-g-84673.html,Особое питание,нут натуральный консервированный,1
4919,https://vkusvill.ru/goods/nut-prodovolstvennyy-500-g-31046.html,Особое питание,нут продовольственный,1
4920,https://vkusvill.ru/goods/ovoshchi-pechenye-680-g-86548.html,Особое питание,овощи печеные,1
4921,https://vkusvill.ru/goods/pasta-iz-olivok-kalamata-24812.html,Особое питание,паста из оливок каламата,1
4922,https://vkusvill.ru/goods/podslastitel-eritrit-i-ekstrakt-stevii-29496.html,Особое питание,подсластитель эритрит и экстракт стевии,1
4923,https://vkusvill.ru/goods/pyure-iz-mango-kesar-rasanand-88081.html,Особое питание,пюре из манго кесар rasanand,1
4924,https://vkusvill.ru/goods/ragu-ovoshchnoe-adzhapsandal-86545.html,Особое питание,рагу овощное аджапсандал,1
4925,https://vkusvill.ru/goods/temnyy-sirop-agavy-95210.html,Особое питание,темный сироп агавы,1
4926,https://vkusvill.ru/goods/sirop-iz-finikov-18784.html,Особое питание,сироп из фиников,1
4927,https://vkusvill.ru/goods/smes-bezglyutenovaya-pechene-mindalno-shokoladnoe-103181.html,Особое питание,смесь безглютеновая печенье миндально-шоколадное,1
4928,https://vkusvill.ru/goods/smes-risa-burogo-i-dikogo-paketiki-29383.html,Особое питание,смесь риса бурого и дикого пакетики,1
4929,https://vkusvill.ru/goods/sous-pesto-18727.html,Особое питание,соус песто,1
4930,https://vkusvill.ru/goods/sous-pesto-fresh-s-zelyenym-bazilikom-62711.html,Особое питание,соус песто фреш с зелёным базиликом,1
4931,https://vkusvill.ru/goods/sous-pesto-veganskiy-trawa-89503.html,Особое питание,соус песто веганский trawa,1
4932,https://vkusvill.ru/goods/sous-sulini-s-zelenyu-6-8-34209.html,Особое питание,соус сулини с зеленью 6-,1
4933,https://vkusvill.ru/goods/sous-khrenoder-15339.html,Особое питание,соус хренодер,1
4934,https://vkusvill.ru/goods/sous-slivochnyy-karbonara-dlya-prigotovleniya-pasty-86712.html,Особое питание,соус сливочный карбонара для приготовления пасты,1
4935,https://vkusvill.ru/goods/sous-tomatnyy-arrabiata-28938.html,Особое питание,соус томатный аррабиата,1
4936,https://vkusvill.ru/goods/tomaty-narezannye-kubikom-15312.html,Особое питание,томаты нарезанные кубиком,1
4937,https://vkusvill.ru/goods/tomaty-protertye-28621.html,Особое питание,томаты протертые,1
4938,https://vkusvill.ru/goods/khlopya-ovsyanye-iz-golozernogo-ovsa-bez-glyutena-34756.html,Особое питание,хлопья овсяные из голозерного овса без глютена,1
4939,https://vkusvill.ru/goods/khlopya-kukuruznye-s-topinamburom-i-rastoropshey-14829.html,Особое питание,хлопья кукурузные с топинамбуром и расторопшей,1
4940,https://vkusvill.ru/goods/khren-s-tomatami-i-chesnokom-84485.html,Особое питание,хрен с томатами и чесноком,1
4941,https://vkusvill.ru/goods/khumus-vyalenye-pomidory-i-provanskie-travy-50-g-81394.html,Особое питание,хумус вяленые помидоры и прованские травы,1
4942,https://vkusvill.ru/goods/khumus-s-perchikom-khalapeno-93800.html,Особое питание,хумус с перчиком халапеньо,1
4943,https://vkusvill.ru/goods/zharenoe-taro-s-nachinkoy-iz-tamarinda-93715.html,Особое питание,жареное таро с начинкой из тамаринда,1
4944,https://vkusvill.ru/goods/zakuska-pikantnaya-380-g-23155.html,Особое питание,закуска пикантная,1
4945,https://vkusvill.ru/goods/konfety-v-korobke-merci-assorti-250-g-50130.html,Особое питание,конфеты в коробке merci ассорти,1
4946,https://vkusvill.ru/goods/makaronnye-izdeliya-bez-glyutena-iz-burogo-risa-s-amarantom-i-kinoa-spagetti-92974.html,Особое питание,макаронные изделия без глютена из бурого риса с амарантом и киноа спагетти,1
4947,https://vkusvill.ru/goods/mango-konservirovannoe-kubikami-v-sobstvennom-soku-75848.html,Особое питание,манго консервированное кубиками в собственном соку,1
4948,https://vkusvill.ru/goods/napitok-ovsyanyy-nemoloko-klassicheskiy-obogashchennyy-vitaminami-i-mineralnymi-veshchestvami-200-ml-97036.html,Особое питание,напиток овсяный nemoloko классический обогащенный витаминами и минеральными веществами,1
4949,https://vkusvill.ru/goods/napitok-soevyy-nemoloko-s-bananom-obogashchennyy-vitaminami-1-l-66812.html,Особое питание,напиток соевый nemoloko с бананом обогащенный витаминами,1
4950,https://vkusvill.ru/goods/podslastitel-milford-zhidkiy-200-ml-72858.html,Особое питание,подсластитель milford жидкий,1
4951,https://vkusvill.ru/goods/podslastitel-milford-na-osnove-tsiklamata-natriya-i-sakharina-natriya-v-dozatore-1200-tabletok-72857.html,Особое питание,подсластитель milford на основе цикламата натрия и сахарина натрия в дозаторе 1200 таблеток,1
4952,https://vkusvill.ru/goods/podslastitel-steviya-v-tabletkakh-64056.html,Особое питание,подсластитель стевия в таблетках,1
4953,https://vkusvill.ru/goods/podslastitel-s-aromatom-vanili-80486.html,Особое питание,подсластитель с ароматом ванили,1
4954,https://vkusvill.ru/goods/slivki-parmalat-comfort-bezlaktoznye-11-200-g-54726.html,Особое питание,сливки parmalat comfort безлактозные,1
4955,https://vkusvill.ru/goods/sok-vinut-lichi-100-bez-sakhara-zh-b-330-ml-76659.html,Особое питание,сок vinut личи без сахара жб,1
4956,https://vkusvill.ru/goods/sous-salsa-30-g-66565.html,Особое питание,соус сальса,1
4957,https://vkusvill.ru/goods/sous-gribnoy-tryufelnyy-tartufi-jimmy-91133.html,Особое питание,соус грибной трюфельный tartufi jimmy,1
4958,https://vkusvill.ru/goods/sous-dlya-garnira-zhyulen-s-soey-200-g-82523.html,Особое питание,соус для гарнира жюльен с соей,1
4959,https://vkusvill.ru/goods/tomaty-vay-mama-jan-v-sobstvennom-soku-720-g-81265.html,Особое питание,томаты vay mama jan в собственном соку,1
4960,https://vkusvill.ru/goods/fasol-vay-mama-jan-struchkovaya-naturalnaya-720-g-81261.html,Особое питание,фасоль vay mama jan стручковая натуральная,1
4961,https://vkusvill.ru/goods/shokolad-temnyy-krupskoy-osobyy-s-tonkoizmelchennymi-dobavleniyami-90-g-58197.html,Особое питание,шоколад темный крупской особый с тонкоизмельченными добавлениями,1
4962,https://vkusvill.ru/goods/adzhika-sukhaya-layt-avtorskaya-smes-priprav-94445.html,Вегетарианское и постное,аджика сухая лайт авторская смесь приправ,1
4963,https://vkusvill.ru/goods/ayvar-ostryy-bez-dobavleniya-sakhara-98309.html,Вегетарианское и постное,айвар острый без добавления сахара,1
4964,https://vkusvill.ru/goods/ananasy-konservirovannye-kusochkami-101635.html,Вегетарианское и постное,ананасы консервированные кусочками,1
4965,https://vkusvill.ru/goods/anchous-file-v-podsolnechnom-masle-st-b-90-g-96585.html,Вегетарианское и постное,анчоус филе в подсолнечном масле стб,1
4966,https://vkusvill.ru/goods/assorti-olivok-s-kostochkoy-v-olivkovom-masle-bez-uksusa-200-g-85413.html,Вегетарианское и постное,ассорти оливок с косточкой в оливковом масле без уксуса,1
4967,https://vkusvill.ru/goods/baklazhany-obzharennye-s-ovoshchami-520-g-84446.html,Вегетарианское и постное,баклажаны обжаренные с овощами,1
4968,https://vkusvill.ru/goods/belye-gruzdi-syrosolyenye-17049.html,Вегетарианское и постное,белые грузди сыросолёные,1
4969,https://vkusvill.ru/goods/varene-domashnee-brusnika-apelsin-19821.html,Вегетарианское и постное,варенье домашнее брусника - апельсин,1
4970,https://vkusvill.ru/goods/varene-domashnee-iz-zhimolosti-300-g-89387.html,Вегетарианское и постное,варенье домашнее из жимолости,1
4971,https://vkusvill.ru/goods/varene-domashnee-chernichnoe-84815.html,Вегетарианское и постное,варенье домашнее черничное,1
4972,https://vkusvill.ru/goods/varene-po-domashnemu-iz-revenya-s-limonom-83088.html,Вегетарианское и постное,варенье по-домашнему из ревеня с лимоном,1
4973,https://vkusvill.ru/goods/varene-abrikosovoe-s-yadrami-abrikosa-34132.html,Вегетарианское и постное,варенье абрикосовое с ядрами абрикоса,1
4974,https://vkusvill.ru/goods/varene-ananas-laym-myata-99553.html,Вегетарианское и постное,варенье ананас-лайм-мята,1
4975,https://vkusvill.ru/goods/varene-vishnevoe-310-g-15758.html,Вегетарианское и постное,варенье вишневое,1
4976,https://vkusvill.ru/goods/varene-iz-persika-s-semenami-chia-na-sirope-iz-topinambura-101778.html,Вегетарианское и постное,варенье из персика с семенами чиа на сиропе из топинамбура,1
4977,https://vkusvill.ru/goods/varene-iz-sadovoy-zemlyaniki-21164.html,Вегетарианское и постное,варенье из садовой земляники,1
4978,https://vkusvill.ru/goods/varene-iz-sliv-s-limonom-i-imbirem-360-g-16773.html,Вегетарианское и постное,варенье из слив с лимоном и имбирем,1
4979,https://vkusvill.ru/goods/varene-iz-sosnovoy-shishki-s-kedrovym-orekhom-103585.html,Вегетарианское и постное,варенье из сосновой шишки с кедровым орехом,1
